0,1,2,3,4
0.001853131383486956,0.00012679138936267956,4.095574648383328e-05,8.676238336721077e-05,0.0002153839117106649
0.0018553089761820054,0.00013530967391934537,0.00011467609015473318,8.219594213735759e-05,0.00015870393494470046
0.0018574865688770546,0.0002873282906229198,5.460766197844437e-05,0.0003150844448598707,0.0002493918977702436
0.001859664161572104,7.240541873165938e-05,7.918110986874434e-05,2.2832206149265994e-05,7.935196747235023e-05
0.0018618417542671532,0.00014481083746331876,0.00011194570705581095,5.023085352838519e-05,0.0002267199070638578
0.0018640193469622026,0.00014481083746331876,0.00018566605072671086,2.2832206149265994e-05,0.00019271192100427914
0.0018661969396572518,0.00013399916860293523,0.00015290145353964423,5.023085352838519e-05,0.00014736793959150757
0.001868374532352301,0.0003430247665703501,0.0003522194197609662,0.00013699323689559596,0.0003400798605957867
0.0018705521250473504,0.00012384275240075678,2.7303830989222186e-05,0.00015069256058515557,6.23479744425609e-05
0.0018727297177423996,0.00015627775898190735,0.00013924953804503315,6.393017721794478e-05,0.0002153839117106649
0.001874907310437449,0.00011434158885678337,2.184306479137775e-05,8.219594213735759e-05,0.00020971591403406845
0.0018770849031324983,0.00016348553822216304,8.7372259165511e-05,0.00013699323689559596,0.00013603194423831468
0.0018792624958275477,0.00021099135594203005,0.00021296988171593304,8.676238336721077e-05,0.00023805590241705068
0.0018814400885225969,0.0001903508972085706,5.460766197844437e-05,0.00015069256058515557,0.00028339988382982225
0.0018836176812176463,0.0002093532242965174,0.00015290145353964423,8.219594213735759e-05,0.00033441186291919027
0.0018857952739126955,0.00021721625619497816,0.00020477873241916638,0.00015982544304486197,7.935196747235023e-05
0.001887972866607745,0.00017691821771536681,0.0001365191549461109,0.00011416103074632997,0.00015870393494470046
0.001890150459302794,0.00015824351695652253,0.0001474406873417998,4.109797106867879e-05,0.0002493918977702436
0.0018923280519978435,0.00016479604353857318,6.279881127521102e-05,0.00014155967812544916,0.00017003993029789336
0.0018945056446928927,6.388713417499358e-05,5.733804507736659e-05,2.7398647379119195e-05,7.368396979575379e-05
0.0018966832373879421,0.0001009089093635796,1.3651915494611093e-05,9.132882459706397e-05,0.00014736793959150757
0.0018988608300829913,0.00013596492657755042,0.00015017107044072202,5.023085352838519e-05,0.00014736793959150757
0.0019010384227780407,0.00016807230682959847,0.0001337887718471887,0.00010046170705677038,0.00014736793959150757
0.00190321601547309,9.730501974345175e-05,6.279881127521102e-05,5.023085352838519e-05,0.00014736793959150757
0.0019053936081681393,0.00010549567797101503,5.460766197844437e-06,0.00013699323689559596,5.101197908936801e-05
0.0019075712008631885,6.355950784589104e-05,3.822536338491106e-05,3.653152983882559e-05,9.068796282554312e-05
0.001909748793558238,0.00011565209417319349,3.276459718706662e-05,0.00013699323689559596,6.801597211915734e-05
0.0019119263862532872,0.00019264428151228831,0.00016382298593533312,0.00012786035443588956,0.00014169994191491113
0.0019141039789483366,0.0001713485701206238,0.00017201413523209978,9.132882459706397e-05,0.00010769195585533245
0.0019162815716433858,0.00016807230682959847,0.00015836221973748867,7.306305967765118e-05,0.00018137592565108625
0.0019184591643384352,0.00011499684151498844,4.095574648383328e-05,0.00010046170705677038,0.0001246959488851218
0.0019206367570334844,0.00010778906227473274,9.829379156119986e-05,5.023085352838519e-05,0.0001246959488851218
0.0019228143497285336,9.959840404716947e-05,6.0068428176288806e-05,4.566441229853199e-05,0.0001757079279744898
0.001924991942423583,0.00022278590378972118,4.36861295827555e-05,0.00022375562026280673,0.0002153839117106649
0.0019271695351186322,7.273304506076191e-05,1.3651915494611093e-05,2.7398647379119195e-05,0.00020404791635747203
0.0019293471278136816,7.99408243010176e-05,1.0921532395688874e-05,8.676238336721077e-05,8.501996514894668e-05
0.0019315247205087308,7.699218733909482e-05,4.914689578059993e-05,5.023085352838519e-05,9.068796282554312e-05
0.0019337023132037802,0.00017265907543703393,0.00019931796622132196,8.676238336721077e-05,0.0001246959488851218
0.0019358799058988294,9.9926030376272e-05,0.00011194570705581095,3.653152983882559e-05,9.068796282554312e-05
0.0019380574985938788,0.000305347738723559,5.733804507736659e-05,0.00032878376854943034,0.00027206388847662936
0.0019424126839839774,0.00014448321113421622,0.00016928375213317754,5.9363735988091585e-05,0.0001133599535319289
0.0019445902766790266,8.780385619947834e-05,2.184306479137775e-05,7.762950090750438e-05,0.0001246959488851218
0.001946767869374076,0.000189368018221263,7.098996057197768e-05,0.00021462273780310036,5.101197908936801e-05
0.0019489454620691253,5.176495999819992e-05,2.7303830989222186e-05,3.196508860897239e-05,7.368396979575379e-05
0.0019511230547641747,1.6381316455126556e-05,1.0921532395688874e-05,9.132882459706398e-06,1.7003993029789335e-05
0.001953300647459224,0.00011630734683139856,0.00014471030424287757,3.653152983882559e-05,9.635596050213957e-05
0.0019554782401542733,3.8659906834098675e-05,5.460766197844437e-06,3.653152983882559e-05,5.667997676596445e-05
0.0019576558328493225,0.00014251745315960103,9.556340846227765e-05,9.589526582691718e-05,0.00014169994191491113
0.0019598334255443717,0.00014448321113421622,0.00011194570705581095,0.00010959458951647678,9.068796282554312e-05
0.0019620110182394213,0.0002270450460680541,6.825957747305546e-05,0.0002465878264120727,0.0001643719326212969
0.0019641886109344705,6.487001316230117e-05,1.0921532395688874e-05,5.9363735988091585e-05,9.635596050213957e-05
0.0019663662036295197,7.666456100999228e-05,7.645072676982211e-05,2.7398647379119195e-05,9.068796282554312e-05
0.001968543796324569,0.00012023886278062893,4.914689578059993e-05,0.00011872747197618317,8.501996514894668e-05
0.0019707213890196185,0.0001136863361985783,2.184306479137775e-05,0.00011872747197618317,0.0001133599535319289
0.0019728989817146677,4.6522938732559425e-05,5.733804507736659e-05,1.8265764919412796e-05,2.8339988382982224e-05
0.001975076574409717,0.00017691821771536681,0.0001802052845288664,0.00010046170705677038,0.00013036394656171823
0.001977254167104766,0.00013727543189396055,1.0921532395688874e-05,0.00012786035443588956,0.00020404791635747203
0.0019794317597998153,0.00011204820455306566,4.36861295827555e-05,0.00010502814828662358,9.068796282554312e-05
0.001981609352494865,0.00019723105011972374,0.00015017107044072202,0.00013699323689559596,0.00015303593726810402
0.001983786945189914,0.00048128307745161825,8.7372259165511e-05,0.0004794763291345859,0.0005441277769532587
0.0019859645378849634,8.51828455666581e-05,8.191149296766656e-06,9.132882459706397e-05,9.635596050213957e-05
0.0019881421305800125,0.00010680618328742515,7.645072676982211e-05,6.849661844779798e-05,0.00010769195585533245
0.001990319723275062,0.00011630734683139856,3.549498028598884e-05,0.00010959458951647678,0.00011902795120852534
0.0019924973159701114,0.00011663497316050108,3.0034214088144403e-05,0.00010959458951647678,0.0001246959488851218
0.0019946749086651606,7.895794531371001e-05,8.7372259165511e-05,2.7398647379119195e-05,7.368396979575379e-05
0.0019968525013602098,9.140774581960619e-05,7.645072676982211e-05,4.566441229853199e-05,0.00010769195585533245
0.0019990300940552594,0.00014874235341254914,0.00016655336903425533,8.219594213735759e-05,5.667997676596445e-05
0.0020012076867503086,0.00012023886278062893,7.645072676982211e-05,7.306305967765118e-05,0.0001757079279744898
0.002003385279445358,7.076728708614672e-05,5.733804507736659e-05,4.566441229853199e-05,7.368396979575379e-05
0.002005562872140407,8.878673518678593e-05,4.914689578059993e-05,6.849661844779798e-05,8.501996514894668e-05
0.0020077404648354566,0.00019821392910703134,0.00018566605072671086,0.00011872747197618317,0.00014736793959150757
0.002009918057530506,7.437117670627457e-05,4.095574648383328e-05,5.479729475823839e-05,8.501996514894668e-05
0.002012095650225555,0.0001009089093635796,1.3651915494611093e-05,9.132882459706397e-05,0.00014736793959150757
0.0020142732429206042,4.6522938732559425e-05,1.911268169245553e-05,1.8265764919412796e-05,0.00010202395817873602
0.002016450835615654,6.487001316230117e-05,2.7303830989222186e-05,3.653152983882559e-05,0.00011902795120852534
0.002018628428310703,0.00011827310480601375,5.460766197844437e-06,7.762950090750438e-05,0.00027206388847662936
0.0020208060210057523,7.830269265550494e-05,2.184306479137775e-05,5.479729475823839e-05,0.00014169994191491113
0.0020229836137008014,4.1608543796021456e-05,3.0034214088144403e-05,3.196508860897239e-05,2.8339988382982224e-05
0.002025161206395851,0.00017626296505716176,1.911268169245553e-05,0.00014612611935530236,0.00030607187453620804
0.0020273387990909003,7.404355037717204e-05,4.36861295827555e-05,3.653152983882559e-05,0.00011902795120852534
0.0020295163917859495,0.00010549567797101503,0.0001337887718471887,2.7398647379119195e-05,8.501996514894668e-05
0.0020316939844809987,0.0001346544212611403,4.36861295827555e-05,0.00010046170705677038,0.0001983799186808756
0.0020338715771760483,2.1950964049869585e-05,5.460766197844437e-06,4.566441229853199e-06,6.801597211915734e-05
0.0020360491698710975,0.0002588247999909996,5.733804507736659e-05,0.00023745494395236634,0.00033441186291919027
0.0020382267625661467,6.716339746601889e-05,7.645072676982211e-05,1.3699323689559598e-05,8.501996514894668e-05
0.002040404355261196,0.000273240358471511,0.00030034214088144404,6.393017721794478e-05,0.0003627518513021725
0.002042581947956245,0.00014448321113421622,0.00016928375213317754,5.9363735988091585e-05,0.0001133599535319289
0.0020447595406512947,8.452759290845303e-05,4.6416512681677714e-05,5.479729475823839e-05,0.00010769195585533245
0.002046937133346344,7.076728708614672e-05,1.3651915494611093e-05,1.8265764919412796e-05,0.0002153839117106649
0.002049114726041393,0.00015595013265280483,3.549498028598884e-05,0.00012329391320603636,0.00025505989544684
0.0020512923187364423,0.00023228706733369458,0.00015290145353964423,0.00020548985534339396,0.00013603194423831468
0.002053469911431492,9.173537214870872e-05,3.549498028598884e-05,6.393017721794478e-05,0.00015303593726810402
0.002055647504126541,7.666456100999228e-05,7.645072676982211e-05,2.7398647379119195e-05,9.068796282554312e-05
0.0020578250968215903,0.00010680618328742515,7.645072676982211e-05,6.849661844779798e-05,0.00010769195585533245
0.0020600026895166395,8.813148252858088e-05,1.638229859353331e-05,7.762950090750438e-05,0.0001246959488851218
0.002062180282211689,9.140774581960619e-05,7.645072676982211e-05,4.566441229853199e-05,0.00010769195585533245
0.0020643578749067384,0.00012023886278062893,7.645072676982211e-05,7.306305967765118e-05,0.0001757079279744898
0.0020665354676017876,9.959840404716947e-05,2.4573447890299966e-05,6.849661844779798e-05,0.0001643719326212969
0.0020687130602968368,4.1608543796021456e-05,3.276459718706662e-05,3.196508860897239e-05,2.8339988382982224e-05
0.0020708906529918864,4.0953291137816396e-05,3.822536338491106e-05,2.2832206149265994e-05,3.400798605957867e-05
0.0020730682456869356,6.585289214960877e-05,8.464187606658877e-05,2.2832206149265994e-05,5.101197908936801e-05
0.002075245838381985,1.703656911333162e-05,1.3651915494611093e-05,1.8265764919412796e-05,5.667997676596445e-06
0.002077423431077034,2.293384303717718e-06,5.460766197844437e-06,0.0,0.0
0.002081778616467133,3.440076455576577e-05,5.1877278879522155e-05,1.8265764919412796e-05,5.667997676596445e-06
0.002083956209162182,0.0006906363017481357,5.733804507736659e-05,0.0010274492767169698,4.534398141277156e-05
0.0020861338018572312,0.0002113189822711326,0.00021023949861701083,0.00011872747197618317,0.00015303593726810402
0.002088311394552281,2.883111696102274e-05,4.095574648383328e-05,1.3699323689559598e-05,1.133599535319289e-05
0.00209048898724733,0.00019690342379062123,0.0002976117577825218,5.479729475823839e-05,7.935196747235023e-05
0.0020926665799423792,6.650814480781382e-05,7.918110986874434e-05,0.0,0.0
0.0020948441726374284,0.0001146692151858859,6.552919437413325e-05,8.676238336721077e-05,0.00013603194423831468
0.0020970217653324776,5.242021265640498e-05,5.460766197844437e-05,0.0,0.0
0.0020991993580275273,9.402875645242644e-05,0.00020204834932024417,0.0,0.0
0.0021013769507225765,8.551047189576063e-05,2.7303830989222186e-05,7.306305967765118e-05,0.00011902795120852534
0.0021035545434176257,0.00048259358276802835,0.00023208256340838857,0.00038814750453752193,0.0004987837955404871
0.002105732136112675,3.964278582140627e-05,1.911268169245553e-05,0.0,0.0
0.0021079097288077245,8.780385619947834e-05,0.0001174064732536554,4.109797106867879e-05,3.400798605957867e-05
0.0021100873215027737,5.6351728605635355e-05,7.918110986874434e-05,1.8265764919412796e-05,2.267199070638578e-05
0.002112264914197823,0.0,0.0,0.0,0.0
0.002114442506892872,8.682097721217075e-05,5.460766197844437e-06,6.849661844779798e-05,0.0001643719326212969
0.0021166200995879217,0.00025718666834548693,6.279881127521102e-05,0.00019179053165383435,0.0004137638303915405
0.002118797692282971,0.00047604105618597776,0.00018839643382563307,0.0004018468282270815,0.0005214557862468729
0.00212097528497802,6.8473902782429e-05,2.7303830989222186e-05,5.9363735988091585e-05,6.801597211915734e-05
0.0021231528776730693,7.666456100999228e-05,0.00010921532395688874,1.3699323689559598e-05,7.935196747235023e-05
0.002125330470368119,0.0001251532577171669,4.36861295827555e-05,0.00010502814828662358,0.0001643719326212969
0.002127508063063168,0.00010287466733819477,8.191149296766656e-06,0.00012329391320603636,8.501996514894668e-05
0.0021296856557582173,8.026845063012013e-05,1.0921532395688874e-05,7.306305967765118e-05,0.00011902795120852534
0.0021318632484532665,0.00019198902885408326,8.464187606658877e-05,0.00015069256058515557,0.00022105190938726134
0.002134040841148316,6.618051847871129e-05,2.184306479137775e-05,5.023085352838519e-05,0.00010769195585533245
0.0021362184338433654,0.00010418517265460491,3.276459718706662e-05,0.00010046170705677038,0.0001133599535319289
0.0021383960265384146,0.00010647855695832262,0.00016109260283641089,2.7398647379119195e-05,4.534398141277156e-05
0.0021405736192334638,6.224900252948092e-05,2.184306479137775e-05,8.219594213735759e-05,1.133599535319289e-05
0.0021427512119285134,0.0001009089093635796,7.645072676982211e-05,5.9363735988091585e-05,0.00011902795120852534
0.0021449288046235626,0.00015431200100729216,8.191149296766656e-05,0.00010046170705677038,0.00014736793959150757
0.002149283990013661,6.257662885858344e-05,9.01026422644332e-05,1.3699323689559598e-05,5.101197908936801e-05
0.00215146158270871,7.37159240480695e-05,1.911268169245553e-05,2.2832206149265994e-05,0.00020404791635747203
0.00215363917540376,4.259142278332905e-05,6.279881127521102e-05,1.3699323689559598e-05,1.7003993029789335e-05
0.002155816768098809,6.028324455486573e-05,3.822536338491106e-05,0.0,0.0
0.002157994360793858,7.240541873165938e-05,2.184306479137775e-05,6.849661844779798e-05,8.501996514894668e-05
0.0021601719534889074,0.00012384275240075678,6.0068428176288806e-05,0.00010046170705677038,0.00013603194423831468
0.002162349546183957,8.452759290845303e-05,0.0001337887718471887,1.3699323689559598e-05,3.9675983736175116e-05
0.0021645271388790062,9.533926176883656e-05,3.0034214088144403e-05,5.023085352838519e-05,0.0001983799186808756
0.0021667047315740554,0.00018314311796831492,0.00023208256340838857,7.306305967765118e-05,0.0001133599535319289
0.0021688823242691046,0.00017659059138626427,0.00012286723945149983,0.00012786035443588956,0.0001870439233276827
0.0021710599169641543,9.304587746511885e-05,6.552919437413325e-05,6.849661844779798e-05,6.23479744425609e-05
0.0021732375096592035,0.00016708942784229088,0.00010921532395688874,0.00012786035443588956,0.00014169994191491113
0.0021754151023542527,0.00015889876961472761,7.098996057197768e-05,0.00012329391320603636,0.00020971591403406845
0.002177592695049302,9.501163543973404e-05,0.00012013685635257761,3.653152983882559e-05,7.935196747235023e-05
0.0021797702877443515,0.0001841259969556225,5.460766197844437e-06,0.00018265764919412795,0.00026072789312343647
0.0021819478804394007,4.554005974525183e-05,3.276459718706662e-05,0.0,0.0
0.00218412547313445,9.763264607255428e-05,2.184306479137775e-05,6.849661844779798e-05,0.0001757079279744898
0.002186303065829499,8.845910885768341e-05,2.7303830989222186e-05,5.9363735988091585e-05,0.00015870393494470046
0.0021884806585245487,1.8347074429741744e-05,1.911268169245553e-05,1.8265764919412796e-05,5.667997676596445e-06
0.002190658251219598,0.00012744664202088462,4.36861295827555e-05,9.589526582691718e-05,0.00015870393494470046
0.002192835843914647,0.00021656100353677308,0.000174744518331022,8.676238336721077e-05,0.00030607187453620804
0.0021950134366096963,9.861552505986187e-05,5.1877278879522155e-05,7.762950090750438e-05,0.00013036394656171823
0.002197191029304746,0.00014874235341254914,1.911268169245553e-05,0.00012329391320603636,0.00024372390009364713
0.002199368621999795,0.000189368018221263,0.00012559762255042205,0.00010046170705677038,0.00027206388847662936
0.0022015462146948443,0.00012187699442614158,5.1877278879522155e-05,0.00011416103074632997,0.0001133599535319289
0.0022037238073898935,0.0002280279250553617,8.191149296766656e-05,0.0002465878264120727,0.00013603194423831468
0.0022059014000849427,0.000110410072907553,0.00011194570705581095,0.0,5.667997676596445e-06
0.0022080789927799924,8.452759290845303e-05,4.36861295827555e-05,5.479729475823839e-05,0.00011902795120852534
0.0022102565854750416,0.00010221941467998972,0.00011467609015473318,7.762950090750438e-05,1.133599535319289e-05
0.0022124341781700908,5.766223392204548e-05,5.460766197844437e-06,3.196508860897239e-05,0.00014736793959150757
0.00221461177086514,8.51828455666581e-05,7.645072676982211e-05,1.8265764919412796e-05,1.7003993029789335e-05
0.0022167893635601896,0.00012548088404626943,3.549498028598884e-05,9.132882459706397e-05,0.00020404791635747203
0.002218966956255239,6.192137620037839e-05,6.0068428176288806e-05,5.023085352838519e-05,1.133599535319289e-05
0.002221144548950288,0.00011663497316050108,0.0001310583887482665,4.566441229853199e-05,0.00010202395817873602
0.002223322141645337,0.00011860073113511627,6.279881127521102e-05,5.479729475823839e-05,0.0001643719326212969
0.002225499734340387,0.00012908477366639726,4.914689578059993e-05,0.00010502814828662358,0.00015870393494470046
0.002227677327035436,6.454238683319863e-05,7.37203436708999e-05,2.7398647379119195e-05,6.23479744425609e-05
0.002229854919730485,2.064045873345946e-05,2.184306479137775e-05,1.3699323689559598e-05,1.133599535319289e-05
0.0022320325124255344,0.0001346544212611403,9.556340846227765e-05,0.00013699323689559596,2.267199070638578e-05
0.002234210105120584,0.0001366201792357555,3.549498028598884e-05,0.00013242679566574276,0.00014169994191491113
0.0022363876978156332,0.0001389135635394732,0.00011467609015473318,0.00011872747197618317,3.400798605957867e-05
0.0022385652905106824,0.00011663497316050108,0.00012832800564934428,8.219594213735759e-05,2.267199070638578e-05
0.0022407428832057316,9.861552505986187e-05,0.00010102417466012209,6.849661844779798e-05,3.400798605957867e-05
0.0022429204759007813,0.00021950964049869586,9.01026422644332e-05,0.00021462273780310036,0.00017003993029789336
0.0022450980685958305,1.2122174176793653e-05,1.0921532395688874e-05,9.132882459706398e-06,5.667997676596445e-06
0.0022472756612908797,0.00026275631594023,0.00031126367327713293,0.00016439188427471517,5.101197908936801e-05
0.002249453253985929,4.750581771986702e-05,2.7303830989222186e-05,5.023085352838519e-05,1.7003993029789335e-05
0.0022538084393760277,3.9315159492303735e-05,5.733804507736659e-05,1.8265764919412796e-05,1.133599535319289e-05
0.002255986032071077,4.1608543796021456e-05,4.914689578059993e-05,2.2832206149265994e-05,2.267199070638578e-05
0.002258163624766126,0.00017593533872805922,0.00010648494085796652,0.00012329391320603636,0.0001983799186808756
0.0022603412174611757,6.2249002529480916e-06,5.460766197844437e-06,4.566441229853199e-06,0.0
0.002262518810156225,7.011203442794167e-05,8.464187606658877e-05,3.196508860897239e-05,3.400798605957867e-05
0.002264696402851274,0.00010811668860383528,0.0001474406873417998,2.2832206149265994e-05,8.501996514894668e-05
0.0022668739955463233,8.878673518678593e-05,8.7372259165511e-05,5.479729475823839e-05,5.101197908936801e-05
0.002271229180936422,5.9955618225763196e-05,2.7303830989222186e-05,2.2832206149265994e-05,0.00013036394656171823
0.0022734067736314713,2.94863696192278e-05,2.7303830989222186e-05,2.2832206149265994e-05,5.667997676596445e-06
0.0022755843663265205,9.402875645242644e-05,0.0001474406873417998,2.7398647379119195e-05,3.400798605957867e-05
0.0022777619590215697,1.99852060752544e-05,1.3651915494611093e-05,2.2832206149265994e-05,5.667997676596445e-06
0.0022799395517166194,0.00015103573771626687,0.00012559762255042205,0.00013242679566574276,3.400798605957867e-05
0.0022821171444116686,2.6537732657305024e-05,4.6416512681677714e-05,4.566441229853199e-06,1.133599535319289e-05
0.0022842947371067178,0.00011827310480601375,9.283302536335543e-05,9.132882459706397e-05,6.801597211915734e-05
0.002286472329801767,5.5041223289225235e-05,1.0921532395688874e-05,6.393017721794478e-05,4.534398141277156e-05
0.0022886499224968166,3.177975392294552e-05,3.0034214088144403e-05,2.2832206149265994e-05,5.667997676596445e-06
0.002290827515191866,4.128091746691892e-05,3.276459718706662e-05,3.653152983882559e-05,2.267199070638578e-05
0.002293005107886915,3.0141622277432865e-05,3.549498028598884e-05,1.8265764919412796e-05,1.133599535319289e-05
0.002295182700581964,1.2449800505896183e-05,1.0921532395688874e-05,9.132882459706398e-06,0.0
0.002297360293277014,0.00010844431493293781,9.283302536335543e-05,8.219594213735759e-05,6.801597211915734e-05
0.002299537885972063,8.190658227563279e-05,8.464187606658877e-05,5.9363735988091585e-05,1.7003993029789335e-05
0.002301715478667112,4.7178191390764485e-05,0.00010102417466012209,0.0,5.667997676596445e-06
0.0023038930713621614,9.763264607255428e-05,9.556340846227765e-05,6.849661844779798e-05,3.9675983736175116e-05
0.002306070664057211,0.00014448321113421622,0.00017201413523209978,9.132882459706397e-05,2.267199070638578e-05
0.0023082482567522602,8.649335088306822e-05,9.283302536335543e-05,5.9363735988091585e-05,1.7003993029789335e-05
0.0023104258494473094,0.00020378357670177439,0.0002730383098922218,0.00010502814828662358,3.400798605957867e-05
0.0023126034421423586,6.323188151678851e-05,8.191149296766656e-05,3.653152983882559e-05,1.133599535319289e-05
0.0023147810348374083,0.00014186220050139598,0.00017201413523209978,8.676238336721077e-05,3.400798605957867e-05
0.0023169586275324575,6.618051847871129e-05,5.733804507736659e-05,5.479729475823839e-05,1.7003993029789335e-05
0.0023191362202275067,3.440076455576577e-05,5.1877278879522155e-05,4.566441229853199e-06,2.267199070638578e-05
0.002321313812922556,0.00011106532556575806,6.825957747305546e-05,8.219594213735759e-05,0.00010769195585533245
0.002323491405617605,0.00017167619644972633,6.552919437413325e-05,0.00016895832550456837,0.00013036394656171823
0.0023256689983126547,5.1437333669097386e-05,4.6416512681677714e-05,4.566441229853199e-05,1.133599535319289e-05
0.002327846591007704,0.00012580851037537197,6.825957747305546e-05,0.00010502814828662358,0.00011902795120852534
0.002330024183702753,0.00014808710075434408,0.00017201413523209978,6.849661844779798e-05,0.00013036394656171823
0.0023322017763978023,5.3403091643712574e-05,5.733804507736659e-05,3.653152983882559e-05,1.133599535319289e-05
0.002334379369092852,0.00015726063796921494,0.00015836221973748867,9.132882459706397e-05,9.635596050213957e-05
0.002336556961787901,3.5056017213970834e-05,3.549498028598884e-05,2.7398647379119195e-05,5.667997676596445e-06
0.0023387345544829503,2.555485366999743e-05,1.911268169245553e-05,2.2832206149265994e-05,5.667997676596445e-06
0.0023409121471779995,0.0001713485701206238,0.0002211610310126997,9.132882459706397e-05,3.400798605957867e-05
0.002343089739873049,7.175016607345431e-05,7.918110986874434e-05,5.023085352838519e-05,1.133599535319289e-05
0.0023452673325680983,3.177975392294552e-05,3.0034214088144403e-05,2.2832206149265994e-05,5.667997676596445e-06
0.0023474449252631475,0.00019723105011972374,0.00020477873241916638,0.00014612611935530236,3.400798605957867e-05
0.0023496225179581967,8.41999665793505e-05,7.098996057197768e-05,7.306305967765118e-05,2.267199070638578e-05
0.0023518001106532464,7.731981366819735e-05,6.825957747305546e-05,6.849661844779798e-05,1.133599535319289e-05
0.0023539777033482956,9.04248668322986e-05,8.464187606658877e-05,7.306305967765118e-05,2.267199070638578e-05
0.0023561552960433448,0.00011434158885678337,3.276459718706662e-05,0.00011872747197618317,9.068796282554312e-05
0.002358332888738394,4.128091746691892e-05,5.460766197844437e-05,1.8265764919412796e-05,5.667997676596445e-06
0.0023605104814334436,0.00010778906227473274,0.00011467609015473318,7.306305967765118e-05,4.534398141277156e-05
0.0023626880741284928,7.437117670627457e-05,6.0068428176288806e-05,7.306305967765118e-05,1.133599535319289e-05
0.002364865666823542,7.961319797191506e-05,0.00010375455775904431,4.109797106867879e-05,1.133599535319289e-05
0.002367043259518591,0.00023392519897920725,0.00020477873241916638,0.00020092341411354075,6.801597211915734e-05
0.002369220852213641,0.00014022406885588333,0.00014471030424287757,0.00011416103074632997,2.8339988382982224e-05
0.00237139844490869,9.959840404716947e-05,0.0001365191549461109,4.566441229853199e-05,2.267199070638578e-05
0.002373576037603739,0.00012679138936267956,0.00015017107044072202,6.393017721794478e-05,6.23479744425609e-05
0.0023757536302987884,7.961319797191506e-05,9.556340846227765e-05,4.109797106867879e-05,2.8339988382982224e-05
0.0023779312229938376,0.00015169099037447192,0.00024573447890299967,4.566441229853199e-05,2.8339988382982224e-05
0.0023801088156888872,0.0001356373002484479,0.00012286723945149983,0.00011416103074632997,2.267199070638578e-05
0.0023822864083839364,6.454238683319863e-05,0.00010648494085796652,1.8265764919412796e-05,1.133599535319289e-05
0.0023844640010789856,3.898753316320121e-05,4.914689578059993e-05,2.2832206149265994e-05,5.667997676596445e-06
0.002386641593774035,0.00010221941467998972,0.00012013685635257761,5.479729475823839e-05,3.9675983736175116e-05
0.0023888191864690845,4.750581771986702e-05,9.01026422644332e-05,9.132882459706398e-06,5.667997676596445e-06
0.0023909967791641337,9.501163543973404e-05,0.00012559762255042205,3.653152983882559e-05,5.667997676596445e-05
0.002393174371859183,5.47135969601227e-05,6.825957747305546e-05,2.7398647379119195e-05,1.7003993029789335e-05
0.002395351964554232,2.8175864302817678e-05,2.4573447890299966e-05,2.2832206149265994e-05,5.667997676596445e-06
0.0023975295572492817,0.0002270450460680541,0.00018293566762778865,0.00018722409042398115,0.0001133599535319289
0.00240188474263938,2.4244348353587306e-05,3.0034214088144403e-05,1.3699323689559598e-05,0.0
0.0024040623353344293,3.440076455576577e-05,6.0068428176288806e-05,9.132882459706398e-06,1.133599535319289e-05
0.002406239928029479,0.0001284295210081922,0.00018566605072671086,5.479729475823839e-05,2.8339988382982224e-05
0.002408417520724528,2.1950964049869585e-05,2.184306479137775e-05,1.8265764919412796e-05,0.0
0.0024105951134195773,4.3574301770636643e-05,6.825957747305546e-05,1.3699323689559598e-05,5.667997676596445e-06
0.0024127727061146265,7.830269265550494e-05,0.00011194570705581095,3.653152983882559e-05,1.133599535319289e-05
0.002414950298809676,9.599451442704163e-05,0.0001310583887482665,4.109797106867879e-05,3.9675983736175116e-05
0.0024171278915047253,2.227859037897212e-05,2.4573447890299966e-05,1.3699323689559598e-05,1.7003993029789335e-05
0.0024214830768948237,0.00011663497316050108,0.00016655336903425533,4.566441229853199e-05,4.534398141277156e-05
0.0024236606695898734,9.632214075614416e-05,6.825957747305546e-05,6.849661844779798e-05,9.068796282554312e-05
0.0024258382622849226,0.00012089411543883399,0.0001774749014299442,2.2832206149265994e-05,0.00010202395817873602
0.0024280158549799718,0.00017429720708254657,3.822536338491106e-05,0.00010502814828662358,0.0003740878466553654
0.002430193447675021,0.00011827310480601375,1.911268169245553e-05,0.00010046170705677038,0.0001870439233276827
0.00243237104037007,6.028324455486573e-05,2.4573447890299966e-05,4.566441229853199e-05,7.935196747235023e-05
0.0024345486330651198,7.863031898460747e-05,3.276459718706662e-05,4.109797106867879e-05,0.00015303593726810402
0.002436726225760169,3.210738025204805e-05,1.911268169245553e-05,2.7398647379119195e-05,2.8339988382982224e-05
0.002438903818455218,0.00024768550480151356,2.184306479137775e-05,0.00017809120796427475,0.0005044517932170836
0.0024410814111502674,6.487001316230117e-05,8.191149296766656e-06,3.196508860897239e-05,0.00015870393494470046
0.002443259003845317,0.00023228706733369458,1.911268169245553e-05,0.0002739864737911919,0.00022105190938726134
0.002445436596540366,0.00016446841720947064,5.460766197844437e-06,0.00020548985534339396,0.00011902795120852534
0.0024476141892354154,0.0001598816486020352,9.556340846227765e-05,0.00011872747197618317,0.0001643719326212969
0.0024497917819304646,0.00018019448100639214,0.0001174064732536554,0.00014155967812544916,0.00014169994191491113
0.0024519693746255142,9.533926176883656e-05,0.00010375455775904431,3.196508860897239e-05,0.00013036394656171823
